product_id,region,on_hand_qty,reorder_point,snapshot_date
PROD000238,West,189,29,2026-02-10
PROD000090,Midwest,108,25,2026-02-10
PROD000212,Midwest,148,48,2026-02-10
PROD000026,Northeast,2,17,2026-02-10
PROD000006,Southeast,200,42,2026-02-10
PROD000042,Southeast,52,58,2026-02-10
PROD000152,Southeast,137,63,2026-02-10
PROD000182,Northeast,179,63,2026-02-10
PROD000062,West,46,38,2026-02-10
PROD000089,Southeast,108,35,2026-02-10
PROD000168,Midwest,112,28,2026-02-10
PROD000183,Midwest,56,53,2026-02-10
PROD000122,Midwest,152,22,2026-02-10
PROD000244,Southeast,132,51,2026-02-10
PROD000020,Northeast,179,36,2026-02-10
PROD000145,Midwest,199,17,2026-02-10
PROD000196,Southeast,85,46,2026-02-10
PROD000013,West,105,33,2026-02-10
PROD000057,Northeast,214,34,2026-02-10
PROD000111,Midwest,19,36,2026-02-10
PROD000190,West,208,55,2026-02-10
PROD000138,Southeast,238,25,2026-02-10
PROD000071,Northeast,75,61,2026-02-10
PROD000037,West,12,25,2026-02-10
PROD000124,Northeast,28,62,2026-02-10
PROD000179,Midwest,155,26,2026-02-10
PROD000250,Midwest,85,36,2026-02-10
PROD000019,Midwest,198,18,2026-02-10
PROD000012,Midwest,130,31,2026-02-10
PROD000050,Southeast,136,38,2026-02-10
PROD000116,Southeast,166,40,2026-02-10
PROD000188,Southeast,94,44,2026-02-10
PROD000044,Southeast,125,68,2026-02-10
PROD000064,Northeast,72,55,2026-02-10
PROD000072,West,134,51,2026-02-10
PROD000073,Midwest,158,36,2026-02-10
PROD000052,Midwest,60,26,2026-02-10
PROD000173,West,131,46,2026-02-10
PROD000053,Midwest,63,34,2026-02-10
PROD000151,Midwest,126,68,2026-02-10
PROD000015,Northeast,114,23,2026-02-10
PROD000247,Southeast,71,42,2026-02-10
PROD000120,Midwest,61,41,2026-02-11
PROD000024,West,77,43,2026-02-11
PROD000039,Northeast,163,57,2026-02-11
PROD000105,Northeast,119,43,2026-02-11
PROD000241,Midwest,111,50,2026-02-11
PROD000011,Midwest,9,33,2026-02-11
PROD000036,Northeast,14,67,2026-02-11
PROD000139,West,102,62,2026-02-11
PROD000054,Northeast,47,32,2026-02-11
PROD000018,Northeast,203,40,2026-02-11
PROD000214,Northeast,125,28,2026-02-11
PROD000127,West,76,49,2026-02-11
PROD000218,Midwest,239,41,2026-02-11
PROD000124,West,183,37,2026-02-11
PROD000087,West,91,56,2026-02-11
PROD000133,West,223,24,2026-02-11
PROD000232,Midwest,177,40,2026-02-11
PROD000128,Midwest,210,34,2026-02-11
PROD000198,Southeast,24,25,2026-02-11
PROD000077,West,179,63,2026-02-11
PROD000240,Northeast,109,55,2026-02-11
PROD000067,Northeast,70,55,2026-02-11
PROD000051,Midwest,162,50,2026-02-11
PROD000234,Southeast,0,27,2026-02-11
PROD000068,West,195,39,2026-02-11
PROD000191,West,175,68,2026-02-11
PROD000203,Midwest,189,28,2026-02-11
PROD000200,Midwest,157,61,2026-02-11
PROD000082,West,155,31,2026-02-11
PROD000005,Northeast,237,20,2026-02-11
PROD000029,West,75,21,2026-02-11
PROD000204,Midwest,49,21,2026-02-11
PROD000118,Northeast,95,24,2026-02-11
PROD000209,Southeast,135,36,2026-02-11
PROD000176,West,69,48,2026-02-11
PROD000157,Southeast,197,20,2026-02-11
PROD000149,Midwest,77,38,2026-02-11
PROD000197,Southeast,134,19,2026-02-11
PROD000032,Northeast,232,67,2026-02-11
PROD000022,Southeast,117,49,2026-02-11
PROD000066,West,95,51,2026-02-11
PROD000062,Southeast,68,67,2026-02-11
PROD000100,Northeast,125,60,2026-02-11
PROD000239,Northeast,6,34,2026-02-11
PROD000111,West,68,69,2026-02-11
PROD000074,West,123,66,2026-02-11
PROD000093,Midwest,136,24,2026-02-11
PROD000091,Northeast,51,34,2026-02-11
PROD000211,Southeast,12,20,2026-02-11
PROD000224,Northeast,147,37,2026-02-11
PROD000150,Northeast,239,57,2026-02-11
PROD000148,Northeast,237,22,2026-02-11
PROD000050,Northeast,147,59,2026-02-11
PROD000030,Northeast,230,46,2026-02-11
PROD000017,West,171,42,2026-02-11
PROD000053,Midwest,137,34,2026-02-11
PROD000102,Northeast,66,20,2026-02-11
PROD000171,Southeast,147,26,2026-02-11
PROD000222,West,108,28,2026-02-11
PROD000242,Southeast,60,32,2026-02-11
PROD000212,West,9,39,2026-02-11
PROD000107,Southeast,231,16,2026-02-11
PROD000132,West,31,52,2026-02-11
PROD000199,Midwest,212,65,2026-02-11
PROD000151,Northeast,110,36,2026-02-11
PROD000235,Northeast,206,45,2026-02-11
PROD000219,Northeast,51,34,2026-02-11
PROD000049,Midwest,165,27,2026-02-11
PROD000215,Northeast,114,27,2026-02-11
PROD000233,Midwest,105,29,2026-02-11
PROD000136,Midwest,7,51,2026-02-11
PROD000142,Midwest,51,50,2026-02-11
PROD000048,Southeast,204,28,2026-02-11
PROD000123,Midwest,234,50,2026-02-11
PROD000146,Southeast,101,32,2026-02-11
PROD000065,Northeast,48,59,2026-02-11
PROD000194,Midwest,83,23,2026-02-11
PROD000079,Northeast,186,57,2026-02-11
PROD000231,Northeast,132,50,2026-02-11
PROD000244,Northeast,11,60,2026-02-11
PROD000115,Southeast,31,60,2026-02-11
PROD000147,Northeast,210,21,2026-02-11
PROD000168,Northeast,90,30,2026-02-11
PROD000001,Northeast,183,62,2026-02-11
PROD000009,Southeast,212,34,2026-02-11
PROD000131,Midwest,222,23,2026-02-11
PROD000216,Northeast,136,60,2026-02-11
PROD000019,Northeast,193,38,2026-02-11
PROD000248,Southeast,115,19,2026-02-11
PROD000190,Midwest,48,19,2026-02-11
PROD000070,West,1,60,2026-02-11
PROD000189,Midwest,94,24,2026-02-11
PROD000027,Midwest,92,61,2026-02-11
PROD000071,Northeast,211,56,2026-02-11
PROD000034,Southeast,113,68,2026-02-11
PROD000237,West,238,43,2026-02-11
PROD000159,Northeast,206,43,2026-02-11
PROD000205,Northeast,184,44,2026-02-11
PROD000130,Midwest,126,36,2026-02-11
PROD000188,Northeast,182,68,2026-02-11
PROD000020,Midwest,121,50,2026-02-11
PROD000042,Southeast,186,59,2026-02-11
PROD000108,Southeast,181,58,2026-02-11
PROD000059,Northeast,122,46,2026-02-11
PROD000202,Northeast,35,32,2026-02-11
PROD000180,West,131,32,2026-02-11
PROD000249,Northeast,204,27,2026-02-11
PROD000220,Southeast,170,15,2026-02-11
PROD000183,Midwest,10,37,2026-02-11
PROD000226,Southeast,175,19,2026-02-11
PROD000089,Southeast,119,46,2026-02-11
PROD000167,West,135,33,2026-02-11
PROD000003,Northeast,128,41,2026-02-11
PROD000163,Southeast,72,19,2026-02-11
PROD000143,Northeast,86,63,2026-02-11
PROD000129,Southeast,109,48,2026-02-11
PROD000156,West,112,27,2026-02-11
PROD000083,Southeast,191,40,2026-02-11
PROD000028,West,101,42,2026-02-11
PROD000155,Southeast,44,37,2026-02-11
PROD000093,Midwest,14,51,2026-02-12
PROD000079,Northeast,40,29,2026-02-12
PROD000087,Northeast,224,34,2026-02-12
PROD000200,Midwest,158,33,2026-02-12
PROD000214,Southeast,43,42,2026-02-12
PROD000083,Southeast,4,43,2026-02-12
PROD000058,Northeast,42,56,2026-02-12
PROD000050,Southeast,66,24,2026-02-12
PROD000073,Southeast,63,24,2026-02-12
PROD000029,Northeast,128,49,2026-02-12
PROD000175,Northeast,207,27,2026-02-12
PROD000098,Northeast,71,26,2026-02-12
PROD000020,Southeast,88,65,2026-02-12
PROD000110,West,149,62,2026-02-12
PROD000005,Midwest,35,21,2026-02-12
PROD000164,Northeast,97,18,2026-02-12
PROD000215,Northeast,140,40,2026-02-12
PROD000119,Southeast,38,60,2026-02-12
PROD000036,Southeast,117,54,2026-02-12
PROD000174,Northeast,133,50,2026-02-12
PROD000224,Southeast,44,34,2026-02-12
PROD000054,Midwest,28,36,2026-02-12
PROD000116,Northeast,55,65,2026-02-12
PROD000071,Midwest,7,68,2026-02-12
PROD000135,Southeast,167,69,2026-02-12
PROD000015,Southeast,69,53,2026-02-12
PROD000229,Midwest,98,66,2026-02-12
PROD000043,Northeast,36,29,2026-02-12
PROD000032,West,187,48,2026-02-12
PROD000202,Southeast,63,51,2026-02-12
PROD000024,West,103,58,2026-02-12
PROD000090,Midwest,83,63,2026-02-12
PROD000156,Southeast,45,59,2026-02-12
PROD000012,Northeast,29,60,2026-02-12
PROD000171,Southeast,194,44,2026-02-12
PROD000163,West,43,53,2026-02-12
PROD000121,West,209,37,2026-02-12
PROD000237,West,15,41,2026-02-12
PROD000061,Northeast,166,58,2026-02-12
PROD000075,Midwest,226,67,2026-02-12
PROD000001,Southeast,36,27,2026-02-12
PROD000128,Northeast,126,50,2026-02-12
PROD000010,Southeast,185,64,2026-02-12
PROD000170,Northeast,138,21,2026-02-12
PROD000025,Northeast,213,24,2026-02-12
PROD000142,Southeast,82,51,2026-02-12
PROD000088,West,105,67,2026-02-12
PROD000053,West,228,19,2026-02-12
PROD000049,Midwest,152,58,2026-02-12
PROD000003,West,44,37,2026-02-12
PROD000074,Southeast,205,67,2026-02-12
PROD000031,West,166,49,2026-02-12
PROD000096,Midwest,147,65,2026-02-12
PROD000195,Midwest,214,17,2026-02-12
PROD000177,Southeast,218,26,2026-02-12
PROD000176,Southeast,155,36,2026-02-12
PROD000124,West,8,35,2026-02-12
PROD000136,Northeast,111,63,2026-02-12
PROD000249,Midwest,67,42,2026-02-12
PROD000189,West,229,45,2026-02-12
PROD000143,Midwest,40,64,2026-02-12
PROD000137,Midwest,84,54,2026-02-12
PROD000168,Midwest,156,67,2026-02-12
PROD000152,Southeast,100,62,2026-02-12
PROD000117,Midwest,115,66,2026-02-12
PROD000222,West,233,32,2026-02-12
PROD000188,West,153,17,2026-02-12
PROD000021,Midwest,35,55,2026-02-12
PROD000009,Midwest,21,32,2026-02-12
PROD000236,Northeast,88,22,2026-02-12
PROD000149,Northeast,69,56,2026-02-12
PROD000105,West,153,46,2026-02-12
PROD000115,Northeast,63,22,2026-02-12
PROD000227,Northeast,197,27,2026-02-12
PROD000101,West,42,34,2026-02-12
PROD000107,West,205,26,2026-02-12
PROD000233,West,136,22,2026-02-12
PROD000068,Midwest,228,62,2026-02-12
PROD000166,Midwest,135,58,2026-02-12
PROD000139,Northeast,214,28,2026-02-12
PROD000102,Midwest,112,60,2026-02-12
PROD000159,Southeast,65,32,2026-02-12
PROD000157,Northeast,60,45,2026-02-12
PROD000133,Northeast,211,41,2026-02-12
PROD000103,Northeast,96,57,2026-02-12
PROD000094,Northeast,21,39,2026-02-12
PROD000181,Northeast,24,16,2026-02-12
PROD000187,Midwest,216,45,2026-02-12
PROD000089,Midwest,60,21,2026-02-12
PROD000245,Northeast,32,25,2026-02-12
PROD000063,Northeast,178,23,2026-02-12
PROD000208,West,170,61,2026-02-12
PROD000084,West,78,67,2026-02-12
PROD000007,West,205,39,2026-02-12
PROD000097,Northeast,115,32,2026-02-12
PROD000194,West,84,23,2026-02-12
PROD000185,Midwest,137,66,2026-02-12
PROD000132,Southeast,26,63,2026-02-12
PROD000027,Northeast,140,30,2026-02-12
PROD000081,Midwest,190,54,2026-02-12
PROD000147,Midwest,185,42,2026-02-12
PROD000030,Northeast,199,47,2026-02-12
PROD000114,Northeast,72,15,2026-02-12
PROD000197,West,199,39,2026-02-12
PROD000130,Southeast,194,27,2026-02-12
PROD000104,Southeast,63,32,2026-02-12
PROD000086,Northeast,115,60,2026-02-12
PROD000155,Midwest,229,59,2026-02-12
PROD000231,West,11,69,2026-02-12
PROD000072,Northeast,44,37,2026-02-12
PROD000220,Northeast,118,52,2026-02-12
PROD000018,Northeast,109,47,2026-02-12
PROD000129,Northeast,135,47,2026-02-12
PROD000209,West,33,69,2026-02-12
PROD000172,Southeast,3,46,2026-02-12
PROD000045,West,100,57,2026-02-12
PROD000067,West,87,52,2026-02-12
PROD000151,Northeast,10,33,2026-02-12
PROD000180,Southeast,237,35,2026-02-12
PROD000120,Northeast,27,17,2026-02-12
PROD000203,West,0,51,2026-02-13
PROD000004,Northeast,84,49,2026-02-13
PROD000079,Midwest,23,47,2026-02-13
PROD000010,Midwest,65,44,2026-02-13
PROD000089,Midwest,128,39,2026-02-13
PROD000106,Northeast,134,61,2026-02-13
PROD000231,Northeast,102,65,2026-02-13
PROD000233,West,217,44,2026-02-13
PROD000185,Northeast,195,51,2026-02-13
PROD000176,Midwest,162,36,2026-02-13
PROD000049,Northeast,127,54,2026-02-13
PROD000071,West,224,61,2026-02-13
PROD000017,West,87,31,2026-02-13
PROD000109,Northeast,194,68,2026-02-13
PROD000061,Northeast,70,29,2026-02-13
PROD000225,Northeast,30,32,2026-02-13
PROD000155,Northeast,2,22,2026-02-13
PROD000150,Northeast,27,34,2026-02-13
PROD000067,Midwest,15,37,2026-02-13
PROD000099,Northeast,224,56,2026-02-13
PROD000002,Southeast,189,45,2026-02-13
PROD000111,Midwest,116,64,2026-02-13
PROD000016,Midwest,84,50,2026-02-13
PROD000055,Midwest,107,33,2026-02-13
PROD000184,Northeast,167,63,2026-02-13
PROD000164,West,160,55,2026-02-13
PROD000211,Southeast,3,37,2026-02-13
PROD000250,Southeast,131,24,2026-02-13
PROD000151,Northeast,89,19,2026-02-13
PROD000090,West,81,53,2026-02-13
PROD000041,Southeast,39,59,2026-02-13
PROD000062,Southeast,100,68,2026-02-13
PROD000218,Midwest,160,60,2026-02-13
PROD000240,Midwest,56,16,2026-02-13
PROD000180,Northeast,226,37,2026-02-13
PROD000095,Midwest,74,55,2026-02-13
PROD000064,Southeast,127,50,2026-02-13
PROD000086,Southeast,27,62,2026-02-13
PROD000088,Southeast,171,44,2026-02-13
PROD000215,Northeast,115,46,2026-02-13
PROD000143,Midwest,166,58,2026-02-13
PROD000207,Southeast,227,26,2026-02-13
PROD000077,Northeast,54,24,2026-02-13
PROD000033,Northeast,88,60,2026-02-13
PROD000059,Southeast,122,36,2026-02-13
PROD000128,Midwest,154,61,2026-02-13
PROD000229,Southeast,160,57,2026-02-13
PROD000009,Midwest,11,66,2026-02-13
PROD000121,West,93,31,2026-02-13
PROD000038,Midwest,12,65,2026-02-13
PROD000082,West,191,57,2026-02-13
PROD000200,West,135,33,2026-02-13
PROD000160,Northeast,55,21,2026-02-13
PROD000072,Southeast,21,49,2026-02-13
PROD000172,Northeast,220,21,2026-02-13
PROD000115,Southeast,28,26,2026-02-13
PROD000124,Northeast,172,15,2026-02-13
PROD000078,Northeast,54,60,2026-02-13
PROD000194,Southeast,229,47,2026-02-13
PROD000056,Southeast,234,56,2026-02-13
PROD000147,Southeast,173,37,2026-02-13
PROD000063,West,208,44,2026-02-13
PROD000112,Midwest,11,26,2026-02-13
PROD000137,Southeast,144,31,2026-02-13
PROD000249,Midwest,118,27,2026-02-13
PROD000120,Northeast,210,34,2026-02-13
PROD000220,West,55,41,2026-02-13
PROD000134,West,74,28,2026-02-13
PROD000161,West,103,18,2026-02-13
PROD000205,Southeast,13,22,2026-02-13
PROD000012,West,61,22,2026-02-13
PROD000042,Southeast,158,56,2026-02-13
PROD000092,Northeast,189,34,2026-02-13
PROD000213,Southeast,226,29,2026-02-13
PROD000201,Southeast,89,52,2026-02-13
PROD000023,Midwest,208,15,2026-02-13
PROD000103,Northeast,6,58,2026-02-13
PROD000102,Midwest,82,66,2026-02-13
PROD000156,West,114,28,2026-02-13
PROD000183,Northeast,110,15,2026-02-13
PROD000210,Midwest,203,62,2026-02-13
PROD000169,Midwest,235,28,2026-02-13
PROD000097,Northeast,121,57,2026-02-13
PROD000028,Midwest,172,16,2026-02-13
PROD000227,Southeast,15,40,2026-02-13
PROD000075,Southeast,115,15,2026-02-13
PROD000145,West,102,44,2026-02-13
PROD000116,West,140,44,2026-02-13
PROD000020,Midwest,166,37,2026-02-13
PROD000031,Southeast,231,17,2026-02-13
PROD000110,Northeast,128,61,2026-02-13
PROD000241,West,36,30,2026-02-13
PROD000158,Midwest,178,17,2026-02-13
PROD000108,West,45,48,2026-02-13
PROD000165,West,35,59,2026-02-13
PROD000171,West,230,60,2026-02-13
PROD000091,Southeast,203,47,2026-02-13
PROD000001,Southeast,211,68,2026-02-13
PROD000138,Midwest,164,45,2026-02-13
PROD000065,West,17,69,2026-02-13
PROD000039,West,108,50,2026-02-13
PROD000053,Midwest,26,62,2026-02-13
PROD000101,Northeast,107,42,2026-02-13
PROD000196,Midwest,75,23,2026-02-13
PROD000153,West,192,51,2026-02-13
PROD000126,West,1,49,2026-02-13
PROD000080,Southeast,114,27,2026-02-13
PROD000209,Northeast,7,36,2026-02-13
PROD000238,Southeast,37,28,2026-02-13
PROD000094,Southeast,172,54,2026-02-13
PROD000154,Northeast,187,62,2026-02-13
PROD000047,Southeast,140,20,2026-02-13
PROD000024,Northeast,30,18,2026-02-13
PROD000014,Northeast,56,38,2026-02-13
PROD000199,Midwest,10,40,2026-02-13
PROD000192,Northeast,197,30,2026-02-13
PROD000133,Northeast,208,21,2026-02-13
PROD000040,Northeast,38,25,2026-02-13
PROD000248,Southeast,193,30,2026-02-13
PROD000214,Midwest,74,43,2026-02-13
PROD000202,Midwest,102,55,2026-02-14
PROD000033,Northeast,208,18,2026-02-14
PROD000235,West,211,54,2026-02-14
PROD000196,Northeast,116,52,2026-02-14
PROD000063,Midwest,126,48,2026-02-14
PROD000061,Northeast,115,24,2026-02-14
PROD000197,Northeast,43,16,2026-02-14
PROD000105,Southeast,93,57,2026-02-14
PROD000156,Northeast,173,38,2026-02-14
PROD000076,West,184,62,2026-02-14
PROD000075,Midwest,59,16,2026-02-14
PROD000054,Midwest,191,19,2026-02-14
PROD000119,Southeast,238,22,2026-02-14
PROD000226,Northeast,207,34,2026-02-14
PROD000168,Midwest,53,52,2026-02-14
PROD000178,Southeast,136,47,2026-02-14
PROD000086,West,184,59,2026-02-14
PROD000148,Southeast,207,19,2026-02-14
PROD000078,West,137,18,2026-02-14
PROD000225,Northeast,155,25,2026-02-14
PROD000085,Southeast,87,64,2026-02-14
PROD000190,West,181,27,2026-02-14
PROD000058,West,0,36,2026-02-14
PROD000126,Southeast,172,58,2026-02-14
PROD000032,Northeast,79,25,2026-02-14
PROD000079,Southeast,54,32,2026-02-14
PROD000070,West,96,30,2026-02-14
PROD000169,West,31,66,2026-02-14
PROD000056,Northeast,47,15,2026-02-14
PROD000059,Northeast,65,53,2026-02-14
PROD000228,Midwest,16,17,2026-02-14
PROD000060,Southeast,51,40,2026-02-14
PROD000159,West,63,23,2026-02-14
PROD000101,West,21,17,2026-02-14
PROD000194,Northeast,218,47,2026-02-14
PROD000231,Southeast,208,45,2026-02-14
PROD000234,Southeast,90,36,2026-02-14
PROD000192,Northeast,235,50,2026-02-14
PROD000022,Midwest,127,69,2026-02-14
PROD000084,West,59,48,2026-02-14
PROD000158,Midwest,59,34,2026-02-14
PROD000026,West,23,42,2026-02-14
PROD000081,Southeast,239,20,2026-02-14
PROD000072,Southeast,81,59,2026-02-14
PROD000239,West,95,48,2026-02-14
PROD000203,Northeast,83,57,2026-02-14
PROD000107,Midwest,148,56,2026-02-14
PROD000040,West,101,60,2026-02-14
PROD000250,West,15,55,2026-02-14
PROD000121,Northeast,165,49,2026-02-14
PROD000232,West,3,20,2026-02-14
PROD000220,Midwest,38,29,2026-02-14
PROD000016,Southeast,35,25,2026-02-14
PROD000120,Southeast,215,17,2026-02-14
PROD000068,Northeast,123,44,2026-02-14
PROD000176,Southeast,163,53,2026-02-14
PROD000201,West,193,49,2026-02-14
PROD000062,Southeast,46,29,2026-02-14
PROD000042,Northeast,65,27,2026-02-14
PROD000108,Northeast,109,54,2026-02-14
PROD000183,Southeast,230,43,2026-02-14
PROD000087,Midwest,1,45,2026-02-14
PROD000127,Midwest,53,21,2026-02-14
PROD000019,West,54,30,2026-02-14
PROD000115,Southeast,24,42,2026-02-14
PROD000074,Midwest,105,17,2026-02-14
PROD000171,Midwest,159,61,2026-02-14
PROD000010,West,104,38,2026-02-14
PROD000142,Midwest,177,44,2026-02-14
PROD000064,Northeast,84,56,2026-02-14
PROD000110,Midwest,206,54,2026-02-14
PROD000151,Northeast,167,48,2026-02-14
PROD000177,Southeast,200,29,2026-02-14
PROD000244,West,201,19,2026-02-14
PROD000222,Southeast,44,15,2026-02-14
PROD000102,Midwest,90,24,2026-02-14
PROD000191,Southeast,36,49,2026-02-14
PROD000077,Northeast,63,23,2026-02-14
PROD000065,Northeast,52,49,2026-02-14
PROD000029,Southeast,128,63,2026-02-14
PROD000243,Southeast,55,42,2026-02-14
PROD000155,Southeast,224,35,2026-02-14
PROD000130,Southeast,185,58,2026-02-14
PROD000009,Northeast,92,44,2026-02-14
PROD000242,West,166,16,2026-02-14
PROD000181,Southeast,173,50,2026-02-14
PROD000217,Midwest,239,23,2026-02-14
PROD000157,Northeast,197,51,2026-02-14
PROD000122,Northeast,192,67,2026-02-14
PROD000034,Midwest,230,49,2026-02-14
PROD000212,West,10,58,2026-02-14
PROD000180,Southeast,198,59,2026-02-14
PROD000028,Northeast,5,52,2026-02-14
PROD000049,Southeast,7,56,2026-02-14
PROD000067,Midwest,33,27,2026-02-14
PROD000167,Midwest,183,55,2026-02-14
PROD000093,Midwest,54,63,2026-02-14
PROD000117,West,91,23,2026-02-14
PROD000004,Northeast,52,52,2026-02-14
PROD000161,Southeast,200,15,2026-02-14
PROD000139,Northeast,223,15,2026-02-14
PROD000055,Midwest,5,61,2026-02-14
PROD000097,West,29,35,2026-02-14
PROD000116,West,159,16,2026-02-14
PROD000236,West,173,28,2026-02-14
PROD000238,Southeast,221,16,2026-02-14
PROD000185,Northeast,2,44,2026-02-14
PROD000143,West,178,36,2026-02-14
PROD000114,Southeast,90,46,2026-02-14
PROD000219,Southeast,165,17,2026-02-14
PROD000245,Midwest,200,60,2026-02-14
PROD000090,Midwest,202,21,2026-02-14
PROD000027,Southeast,101,49,2026-02-14
PROD000015,Midwest,78,35,2026-02-14
PROD000038,Southeast,138,69,2026-02-14
PROD000053,Midwest,239,50,2026-02-14
PROD000134,Northeast,123,26,2026-02-14
PROD000047,Southeast,4,24,2026-02-14
PROD000184,Southeast,93,30,2026-02-14
PROD000218,West,115,57,2026-02-14
PROD000038,Northeast,37,53,2026-02-15
PROD000220,Southeast,137,18,2026-02-15
PROD000092,Northeast,116,19,2026-02-15
PROD000123,Midwest,203,44,2026-02-15
PROD000116,West,142,41,2026-02-15
PROD000111,Northeast,118,53,2026-02-15
PROD000221,West,202,60,2026-02-15
PROD000108,West,25,57,2026-02-15
PROD000168,Southeast,28,39,2026-02-15
PROD000015,Northeast,98,16,2026-02-15
PROD000238,Northeast,119,19,2026-02-15
PROD000140,Northeast,90,32,2026-02-15
PROD000229,Northeast,226,49,2026-02-15
PROD000065,Midwest,133,52,2026-02-15
PROD000063,Midwest,201,59,2026-02-15
PROD000244,West,230,48,2026-02-15
PROD000064,Northeast,62,59,2026-02-15
PROD000209,West,204,50,2026-02-15
PROD000201,West,120,29,2026-02-15
PROD000231,Southeast,209,64,2026-02-15
PROD000022,Northeast,2,67,2026-02-15
PROD000042,West,128,62,2026-02-15
PROD000205,Midwest,6,56,2026-02-15
PROD000142,West,25,34,2026-02-15
PROD000152,Midwest,32,68,2026-02-15
PROD000157,Northeast,81,56,2026-02-15
PROD000105,Southeast,193,36,2026-02-15
PROD000025,West,211,38,2026-02-15
PROD000088,Midwest,118,44,2026-02-15
PROD000118,West,79,51,2026-02-15
PROD000225,West,129,66,2026-02-15
PROD000161,West,213,22,2026-02-15
PROD000184,Southeast,101,62,2026-02-15
PROD000219,Southeast,235,52,2026-02-15
PROD000052,Northeast,15,40,2026-02-15
PROD000067,Southeast,112,22,2026-02-15
PROD000131,West,119,41,2026-02-15
PROD000139,Northeast,148,24,2026-02-15
PROD000236,Northeast,80,27,2026-02-15
PROD000121,Midwest,45,61,2026-02-15
PROD000037,Northeast,231,17,2026-02-15
