event_id,event_ts,session_id,customer_id,product_id,event_type,page_url,channel,region
EVT000003139,2026-04-04 22:52:48,SESS00000450,,PROD000215,product_view,/product,web,Northeast
EVT000003140,2026-02-07 10:30:58,SESS00001351,CUST000386,PROD000162,page_view,/cart,mobile,Southeast
EVT000003141,2026-02-24 04:29:44,SESS00000194,CUST000255,PROD000008,add_to_cart,/search,mobile,Midwest
EVT000003142,2026-03-27 07:36:30,SESS00001916,CUST000259,PROD000020,page_view,/home,web,Midwest
EVT000003143,2026-01-27 11:13:33,SESS00000456,CUST000224,PROD000141,page_view,/product,web,Southeast
EVT000003144,2026-02-24 10:18:20,SESS00001206,CUST000480,PROD000236,product_view,/checkout,web,Northeast
EVT000003145,2026-04-04 19:00:20,SESS00001458,CUST000351,PROD000173,product_view,/home,web,Southeast
EVT000003146,2026-04-10 08:00:57,SESS00002865,CUST000342,PROD000033,checkout_start,/cart,web,Southeast
EVT000003147,2026-02-11 01:24:49,SESS00001454,CUST000321,PROD000129,page_view,/home,web,Northeast
EVT000003148,2026-02-19 10:21:31,SESS00002939,CUST000185,PROD000001,page_view,/cart,web,Northeast
EVT000003149,2026-04-23 02:07:08,SESS00000518,CUST000261,PROD000234,product_view,/home,web,Southeast
EVT000003150,2026-03-30 08:21:14,SESS00002781,CUST000437,PROD000066,page_view,/home,mobile,West
EVT000003151,2026-03-26 02:37:53,SESS00001041,CUST000327,PROD000114,checkout_start,/search,mobile,Northeast
EVT000003152,2026-02-19 22:44:20,SESS00000648,CUST000116,PROD000168,add_to_cart,/cart,web,Southeast
EVT000003153,2026-04-01 11:17:26,SESS00002920,CUST000303,PROD000197,add_to_cart,/product,web,Midwest
EVT000003154,2026-03-18 17:02:52,SESS00000539,,PROD000122,product_view,/checkout,web,West
EVT000003155,2026-02-22 17:46:54,SESS00001412,CUST000165,PROD000090,checkout_start,/cart,mobile,Northeast
EVT000003156,2026-03-26 16:58:24,SESS00000071,CUST000470,PROD000186,add_to_cart,/home,web,West
EVT000003157,2026-03-11 12:40:01,SESS00001942,CUST000049,PROD000131,page_view,/checkout,web,Midwest
EVT000003158,2026-03-22 00:37:58,SESS00001649,CUST000446,PROD000041,product_view,/cart,web,West
EVT000003159,2026-03-21 18:34:33,SESS00001090,CUST000100,PROD000065,page_view,/search,mobile,Northeast
EVT000003160,2026-02-01 01:41:50,SESS00000198,CUST000092,PROD000073,product_view,/product,mobile,Northeast
EVT000003161,2026-03-20 15:48:43,SESS00002849,CUST000456,PROD000041,purchase,/product,web,Midwest
EVT000003162,2026-03-30 19:17:25,SESS00002118,CUST000056,PROD000220,page_view,/home,web,Southeast
EVT000003163,2026-04-02 14:13:00,SESS00000407,CUST000151,PROD000197,page_view,/search,web,Northeast
EVT000003164,2026-02-27 00:43:44,SESS00000021,,PROD000057,product_view,/checkout,mobile,Midwest
EVT000003165,2026-02-28 03:04:52,SESS00001944,CUST000226,PROD000215,page_view,/cart,web,West
EVT000003166,2026-04-21 11:41:11,SESS00002904,CUST000111,PROD000110,page_view,/search,web,West
EVT000003167,2026-03-24 13:05:25,SESS00000507,CUST000491,PROD000173,add_to_cart,/checkout,mobile,Northeast
EVT000003168,2026-04-06 18:50:07,SESS00001788,CUST000308,PROD000200,checkout_start,/cart,web,West
EVT000003169,2026-04-17 06:28:07,SESS00003058,CUST000433,PROD000161,page_view,/checkout,mobile,West
EVT000003170,2026-03-14 19:52:40,SESS00002543,CUST000394,PROD000127,page_view,/cart,mobile,Northeast
EVT000003171,2026-02-12 19:15:26,SESS00001636,CUST000393,PROD000171,page_view,/product,web,West
EVT000003172,2026-03-15 20:10:16,SESS00001517,CUST000047,PROD000156,page_view,/product,web,Northeast
EVT000003173,2026-03-29 11:22:01,SESS00000876,CUST000091,PROD000019,page_view,/search,mobile,West
EVT000003174,2026-04-15 00:00:00,SESS00001425,CUST000100,PROD000125,product_view,/product,web,Northeast
EVT000003175,2026-04-22 18:11:23,SESS00000983,CUST000484,PROD000084,page_view,/home,web,Southeast
EVT000003176,2026-04-09 17:39:03,SESS00002506,CUST000205,PROD000250,page_view,/cart,web,West
EVT000003177,2026-03-24 02:19:28,SESS00001171,CUST000240,PROD000205,page_view,/search,web,West
EVT000003178,2026-04-09 17:22:18,SESS00002069,CUST000212,PROD000017,page_view,/product,mobile,Southeast
EVT000003179,2026-02-23 20:44:49,SESS00001785,CUST000184,PROD000075,add_to_cart,/search,mobile,Southeast
EVT000003180,2026-01-28 13:57:24,SESS00000263,CUST000066,PROD000066,page_view,/home,mobile,Southeast
EVT000003181,2026-04-09 19:13:37,SESS00000199,CUST000298,PROD000244,page_view,/checkout,web,Northeast
EVT000003182,2026-03-14 23:16:11,SESS00002757,CUST000192,PROD000029,product_view,/cart,mobile,Midwest
EVT000003183,2026-04-10 06:33:41,SESS00002656,CUST000455,PROD000161,checkout_start,/cart,mobile,Northeast
EVT000003184,2026-03-04 15:01:30,SESS00003092,CUST000399,PROD000204,page_view,/checkout,web,Northeast
EVT000003185,2026-02-15 19:52:43,SESS00001945,CUST000027,PROD000023,add_to_cart,/cart,web,West
EVT000003186,2026-03-20 01:24:38,SESS00002583,CUST000364,PROD000128,page_view,/cart,web,Northeast
EVT000003187,2026-04-19 02:41:33,SESS00001497,CUST000188,PROD000195,page_view,/home,web,Southeast
EVT000003188,2026-01-25 02:48:23,SESS00002838,CUST000430,PROD000208,product_view,/product,web,Southeast
EVT000003189,2026-03-23 21:38:32,SESS00001328,CUST000307,PROD000189,page_view,/home,web,Southeast
EVT000003190,2026-01-31 12:10:22,SESS00000038,CUST000480,PROD000039,page_view,/search,web,Midwest
EVT000003191,2026-02-17 02:19:22,SESS00002878,CUST000435,PROD000003,page_view,/product,web,Southeast
EVT000003192,2026-04-11 00:30:21,SESS00001152,CUST000219,PROD000153,purchase,/search,mobile,Southeast
EVT000003193,2026-01-25 01:54:09,SESS00001326,CUST000095,PROD000242,page_view,/search,web,Midwest
EVT000003194,2026-04-16 22:20:15,SESS00001550,CUST000006,PROD000211,product_view,/search,mobile,Midwest
EVT000003195,2026-04-17 00:44:53,SESS00001634,CUST000328,PROD000179,product_view,/search,mobile,West
EVT000003196,2026-03-14 12:06:23,SESS00002819,CUST000062,PROD000060,product_view,/cart,web,Southeast
EVT000003197,2026-01-25 09:01:44,SESS00000823,CUST000308,PROD000026,page_view,/search,web,Northeast
EVT000003198,2026-04-18 01:51:26,SESS00001005,CUST000217,PROD000238,purchase,/cart,web,Southeast
EVT000003199,2026-03-13 17:07:07,SESS00002738,CUST000282,PROD000196,product_view,/home,mobile,Southeast
EVT000003200,2026-03-20 12:41:55,SESS00001051,CUST000119,PROD000071,page_view,/product,web,Northeast
EVT000003201,2026-03-11 16:59:43,SESS00002227,CUST000173,PROD000026,add_to_cart,/product,mobile,Southeast
EVT000003202,2026-04-17 12:55:00,SESS00000679,CUST000248,PROD000154,page_view,/product,web,West
EVT000003203,2026-01-31 01:22:20,SESS00000861,CUST000076,PROD000142,checkout_start,/checkout,mobile,Northeast
EVT000003204,2026-02-27 21:27:24,SESS00000845,CUST000425,PROD000026,add_to_cart,/home,web,Midwest
EVT000003205,2026-02-21 10:58:28,SESS00002002,,PROD000044,page_view,/search,web,Southeast
EVT000003206,2026-04-10 13:52:28,SESS00000833,CUST000076,PROD000199,product_view,/checkout,web,Southeast
EVT000003207,2026-04-18 14:08:02,SESS00001932,CUST000290,PROD000180,page_view,/search,web,Northeast
EVT000003208,2026-02-03 19:43:36,SESS00001300,CUST000394,PROD000229,page_view,/product,mobile,Midwest
EVT000003209,2026-02-07 20:48:59,SESS00000004,CUST000496,PROD000203,page_view,/cart,web,Southeast
EVT000003210,2026-02-08 14:49:22,SESS00002088,CUST000409,PROD000170,page_view,/search,web,Midwest
EVT000003211,2026-03-05 08:59:34,SESS00000057,CUST000257,PROD000219,page_view,/product,web,Northeast
EVT000003212,2026-01-28 10:54:51,SESS00000858,CUST000196,PROD000192,page_view,/search,web,West
EVT000003213,2026-02-23 12:09:34,SESS00002801,CUST000036,PROD000038,page_view,/product,mobile,Southeast
EVT000003214,2026-04-12 05:08:48,SESS00000112,CUST000365,PROD000199,page_view,/product,web,West
EVT000003215,2026-04-06 22:05:11,SESS00000120,CUST000314,PROD000177,page_view,/checkout,web,West
EVT000003216,2026-04-14 15:08:47,SESS00000711,,PROD000122,checkout_start,/cart,web,Northeast
EVT000003217,2026-02-23 19:28:42,SESS00000411,CUST000100,PROD000188,page_view,/checkout,web,Southeast
EVT000003218,2026-04-19 14:17:27,SESS00000397,CUST000445,PROD000140,page_view,/checkout,web,Southeast
EVT000003219,2026-02-06 09:55:36,SESS00001862,CUST000475,PROD000012,product_view,/home,web,Southeast
EVT000003220,2026-02-27 15:42:21,SESS00000403,CUST000078,PROD000189,product_view,/cart,web,Southeast
EVT000003221,2026-01-27 23:07:56,SESS00000548,CUST000119,PROD000127,page_view,/checkout,mobile,Southeast
EVT000003222,2026-04-02 22:55:30,SESS00001543,,PROD000078,page_view,/cart,web,West
EVT000003223,2026-03-04 12:20:38,SESS00001487,CUST000118,PROD000012,add_to_cart,/cart,web,Southeast
EVT000003224,2026-03-18 19:52:51,SESS00001849,CUST000487,PROD000250,page_view,/cart,mobile,Midwest
EVT000003225,2026-01-30 11:35:48,SESS00002233,CUST000297,PROD000089,add_to_cart,/home,mobile,Southeast
EVT000003226,2026-02-01 18:26:59,SESS00001461,CUST000375,PROD000220,page_view,/cart,web,Northeast
EVT000003227,2026-02-24 18:06:21,SESS00002897,CUST000483,PROD000050,page_view,/search,web,Southeast
EVT000003228,2026-02-22 19:01:06,SESS00000730,CUST000424,PROD000073,page_view,/cart,web,Midwest
EVT000003229,2026-04-23 21:14:41,SESS00001540,CUST000072,PROD000153,page_view,/checkout,web,West
EVT000003230,2026-03-01 14:51:13,SESS00002848,CUST000167,PROD000143,checkout_start,/checkout,web,Southeast
EVT000003231,2026-02-09 20:51:09,SESS00001348,CUST000492,PROD000166,page_view,/product,mobile,Southeast
EVT000003232,2026-02-26 06:22:11,SESS00001066,,PROD000219,product_view,/home,mobile,Northeast
EVT000003233,2026-04-21 07:15:47,SESS00001038,CUST000232,PROD000112,page_view,/checkout,mobile,West
EVT000003234,2026-03-11 20:15:51,SESS00002646,CUST000002,PROD000062,product_view,/home,web,Northeast
EVT000003235,2026-02-23 04:40:30,SESS00001002,CUST000190,PROD000151,page_view,/checkout,web,Northeast
EVT000003236,2026-01-31 07:35:01,SESS00001469,CUST000487,PROD000020,page_view,/home,mobile,Northeast
EVT000003237,2026-03-25 14:26:22,SESS00000268,CUST000019,PROD000148,page_view,/checkout,web,Northeast
EVT000003238,2026-03-10 16:30:57,SESS00002446,CUST000489,PROD000161,add_to_cart,/search,mobile,Northeast
EVT000003239,2026-03-28 09:58:20,SESS00002128,CUST000043,PROD000164,product_view,/home,web,Midwest
EVT000003240,2026-02-24 06:42:34,SESS00001195,CUST000233,PROD000214,add_to_cart,/checkout,web,Northeast
EVT000003241,2026-04-16 09:22:31,SESS00001971,CUST000248,PROD000166,add_to_cart,/home,web,Midwest
EVT000003242,2026-03-26 00:24:30,SESS00002316,CUST000075,PROD000059,page_view,/cart,mobile,Midwest
EVT000003243,2026-03-12 04:31:55,SESS00000330,CUST000183,PROD000148,product_view,/checkout,mobile,Southeast
EVT000003244,2026-04-22 22:14:33,SESS00001307,CUST000057,PROD000013,purchase,/cart,web,Southeast
EVT000003245,2026-04-15 10:17:29,SESS00002720,CUST000424,PROD000145,checkout_start,/cart,web,Northeast
EVT000003246,2026-04-01 13:08:27,SESS00001806,CUST000265,PROD000111,page_view,/product,mobile,West
EVT000003247,2026-02-02 19:50:10,SESS00000653,CUST000302,PROD000132,product_view,/home,web,Southeast
EVT000003248,2026-03-01 07:04:04,SESS00000777,CUST000105,PROD000211,page_view,/home,web,Southeast
EVT000003249,2026-02-26 23:54:53,SESS00002929,,PROD000012,checkout_start,/checkout,mobile,West
EVT000003250,2026-01-30 12:59:33,SESS00000062,,PROD000236,page_view,/search,web,West
EVT000003251,2026-04-09 06:17:13,SESS00000365,CUST000325,PROD000217,checkout_start,/home,web,West
EVT000003252,2026-04-16 13:17:58,SESS00002279,CUST000157,PROD000192,purchase,/cart,web,Northeast
EVT000003253,2026-04-03 13:43:17,SESS00003017,CUST000346,PROD000139,checkout_start,/cart,web,Southeast
EVT000003254,2026-03-11 04:37:38,SESS00002185,CUST000053,PROD000075,page_view,/search,mobile,Midwest
EVT000003255,2026-03-26 03:46:17,SESS00000179,CUST000353,PROD000047,checkout_start,/checkout,web,Northeast
EVT000003256,2026-02-25 22:05:00,SESS00002488,CUST000302,PROD000026,product_view,/home,web,Northeast
EVT000003257,2026-03-16 23:56:30,SESS00002598,CUST000409,PROD000058,product_view,/product,mobile,Midwest
EVT000003258,2026-04-09 21:04:16,SESS00002421,CUST000177,PROD000039,page_view,/home,mobile,West
EVT000003259,2026-03-06 16:12:53,SESS00000315,CUST000303,PROD000124,purchase,/home,web,Midwest
EVT000003260,2026-03-12 11:54:36,SESS00000945,,PROD000042,product_view,/cart,web,Northeast
EVT000003261,2026-02-20 00:28:46,SESS00002769,CUST000019,PROD000040,product_view,/cart,web,Northeast
EVT000003262,2026-01-27 08:29:17,SESS00000499,CUST000094,PROD000042,page_view,/checkout,web,Northeast
EVT000003263,2026-02-14 11:42:31,SESS00001934,CUST000418,PROD000111,page_view,/product,mobile,Midwest
EVT000003264,2026-04-14 00:20:08,SESS00000013,CUST000246,PROD000124,page_view,/product,web,Northeast
EVT000003265,2026-04-03 03:47:39,SESS00000718,CUST000222,PROD000245,page_view,/cart,web,Midwest
EVT000003266,2026-03-23 23:04:01,SESS00000172,CUST000223,PROD000169,product_view,/home,web,Midwest
EVT000003267,2026-04-15 19:27:46,SESS00001919,CUST000369,PROD000003,page_view,/home,mobile,Northeast
EVT000003268,2026-02-02 17:39:18,SESS00002535,,PROD000120,page_view,/product,web,Southeast
EVT000003269,2026-04-14 16:12:27,SESS00000112,CUST000376,PROD000206,checkout_start,/cart,web,Southeast
EVT000003270,2026-03-27 22:55:30,SESS00001669,CUST000461,PROD000130,checkout_start,/product,mobile,Midwest
EVT000003271,2026-03-14 21:30:33,SESS00000440,CUST000374,PROD000021,page_view,/checkout,mobile,Northeast
EVT000003272,2026-01-29 19:19:20,SESS00000178,CUST000460,PROD000099,page_view,/checkout,mobile,Northeast
EVT000003273,2026-03-31 22:20:48,SESS00001923,CUST000051,PROD000172,page_view,/checkout,web,Midwest
EVT000003274,2026-04-18 17:50:52,SESS00000797,CUST000464,PROD000209,product_view,/checkout,web,Southeast
EVT000003275,2026-04-13 07:07:33,SESS00002592,CUST000474,PROD000038,add_to_cart,/home,web,West
EVT000003276,2026-03-13 08:57:09,SESS00002671,CUST000239,PROD000019,page_view,/product,mobile,Southeast
EVT000003277,2026-03-17 16:17:15,SESS00001649,,PROD000188,product_view,/search,web,Midwest
EVT000003278,2026-02-10 22:24:11,SESS00001652,CUST000178,PROD000095,product_view,/search,web,Southeast
EVT000003279,2026-02-28 13:46:00,SESS00000199,CUST000293,PROD000103,add_to_cart,/cart,web,Southeast
EVT000003280,2026-02-07 07:57:04,SESS00002185,CUST000373,PROD000157,product_view,/product,web,Midwest
EVT000003281,2026-02-08 04:02:19,SESS00002326,CUST000143,PROD000087,add_to_cart,/product,web,West
EVT000003282,2026-03-28 11:33:12,SESS00001199,CUST000087,PROD000132,page_view,/cart,web,Northeast
EVT000003283,2026-02-12 05:46:43,SESS00001392,CUST000474,PROD000068,checkout_start,/search,web,Northeast
EVT000003284,2026-02-06 17:42:12,SESS00000733,CUST000212,PROD000085,page_view,/search,web,Midwest
EVT000003285,2026-04-19 23:03:59,SESS00000074,CUST000420,PROD000114,checkout_start,/home,web,Northeast
EVT000003286,2026-02-15 16:23:03,SESS00002328,,PROD000012,page_view,/home,web,West
EVT000003287,2026-02-09 01:51:12,SESS00002347,CUST000494,PROD000082,page_view,/checkout,web,West
EVT000003288,2026-03-16 08:42:34,SESS00001422,CUST000402,PROD000022,page_view,/cart,web,Northeast
EVT000003289,2026-02-24 11:58:20,SESS00002652,,PROD000117,page_view,/search,mobile,Midwest
EVT000003290,2026-02-07 11:00:48,SESS00002872,CUST000271,PROD000043,purchase,/product,web,Northeast
EVT000003291,2026-02-18 11:40:34,SESS00000774,CUST000110,PROD000021,page_view,/search,web,Northeast
EVT000003292,2026-02-14 06:55:25,SESS00002714,CUST000060,PROD000181,page_view,/search,mobile,West
EVT000003293,2026-02-28 10:27:10,SESS00000504,CUST000024,PROD000074,checkout_start,/checkout,mobile,West
EVT000003294,2026-04-18 21:18:15,SESS00002357,CUST000371,PROD000206,page_view,/cart,web,Southeast
EVT000003295,2026-03-01 21:34:08,SESS00000413,,PROD000143,product_view,/search,web,Midwest
EVT000003296,2026-04-23 20:11:43,SESS00000660,CUST000057,PROD000215,page_view,/product,web,Southeast
EVT000003297,2026-02-12 04:23:30,SESS00002268,,PROD000039,add_to_cart,/checkout,web,Northeast
EVT000003298,2026-03-15 06:24:00,SESS00002858,CUST000027,PROD000138,product_view,/home,web,Northeast
EVT000003299,2026-03-08 22:04:09,SESS00002596,CUST000479,PROD000229,product_view,/product,web,Midwest
EVT000003300,2026-03-11 17:29:07,SESS00002515,CUST000015,PROD000014,page_view,/checkout,web,Northeast
EVT000003301,2026-02-13 16:02:18,SESS00002028,CUST000229,PROD000192,page_view,/search,web,Midwest
EVT000003302,2026-01-27 17:43:53,SESS00001342,CUST000266,PROD000053,page_view,/product,web,West
EVT000003303,2026-04-04 12:38:07,SESS00000729,CUST000200,PROD000029,add_to_cart,/product,mobile,Northeast
EVT000003304,2026-04-12 19:14:25,SESS00000848,CUST000500,PROD000137,checkout_start,/search,web,Northeast
EVT000003305,2026-04-08 07:57:16,SESS00002496,CUST000469,PROD000164,product_view,/search,web,West
EVT000003306,2026-01-27 03:13:03,SESS00000229,CUST000293,PROD000224,product_view,/search,mobile,Midwest
EVT000003307,2026-03-25 11:34:19,SESS00002302,CUST000400,PROD000030,add_to_cart,/cart,web,Midwest
EVT000003308,2026-04-11 13:17:31,SESS00001525,CUST000353,PROD000064,add_to_cart,/checkout,web,Northeast
EVT000003309,2026-01-29 09:34:09,SESS00001529,CUST000136,PROD000149,product_view,/home,web,Southeast
EVT000003310,2026-04-13 05:24:55,SESS00000389,CUST000266,PROD000149,page_view,/product,mobile,West
EVT000003311,2026-04-23 05:58:00,SESS00001915,CUST000032,PROD000096,purchase,/home,mobile,Midwest
EVT000003312,2026-03-29 07:32:56,SESS00003104,CUST000336,PROD000101,checkout_start,/checkout,mobile,Northeast
EVT000003313,2026-03-23 16:17:21,SESS00002376,CUST000003,PROD000173,add_to_cart,/product,mobile,Southeast
EVT000003314,2026-04-23 13:30:50,SESS00000887,CUST000414,PROD000212,add_to_cart,/product,mobile,Northeast
EVT000003315,2026-03-16 16:00:37,SESS00002177,CUST000495,PROD000097,product_view,/search,web,Northeast
EVT000003316,2026-03-09 04:19:28,SESS00000346,CUST000407,PROD000224,product_view,/cart,mobile,Northeast
EVT000003317,2026-03-23 07:17:59,SESS00002635,CUST000249,PROD000218,checkout_start,/search,web,West
EVT000003318,2026-04-05 22:12:44,SESS00001885,CUST000026,PROD000036,page_view,/search,mobile,Southeast
EVT000003319,2026-04-13 14:23:01,SESS00001093,CUST000280,PROD000096,add_to_cart,/home,web,West
EVT000003320,2026-04-20 03:57:29,SESS00000936,CUST000096,PROD000196,page_view,/product,mobile,West
EVT000003321,2026-03-08 04:21:40,SESS00001701,CUST000301,PROD000129,add_to_cart,/home,mobile,Northeast
EVT000003322,2026-03-13 04:49:01,SESS00002085,CUST000194,PROD000076,add_to_cart,/product,mobile,Northeast
EVT000003323,2026-04-15 04:26:37,SESS00001999,CUST000166,PROD000178,page_view,/cart,mobile,Midwest
EVT000003324,2026-02-13 11:42:38,SESS00001127,CUST000427,PROD000177,page_view,/cart,web,Northeast
EVT000003325,2026-02-11 03:26:59,SESS00002487,CUST000104,PROD000069,page_view,/checkout,web,Northeast
EVT000003326,2026-03-23 03:25:02,SESS00000698,CUST000435,PROD000063,page_view,/home,mobile,Midwest
EVT000003327,2026-03-16 02:37:36,SESS00001889,CUST000129,PROD000201,page_view,/product,mobile,Midwest
EVT000003328,2026-03-18 15:34:11,SESS00000459,CUST000423,PROD000146,page_view,/cart,mobile,West
EVT000003329,2026-04-23 19:14:04,SESS00000371,,PROD000177,checkout_start,/search,web,Northeast
EVT000003330,2026-03-02 02:44:16,SESS00001667,CUST000333,PROD000047,product_view,/checkout,web,West
